url
https://www.allrecipes.com/recipes/17057/everyday-cooking/more-meal-ideas/5-ingredients/main-dishes/
https://www.allrecipes.com/recipes/15436/everyday-cooking/one-pot-meals/
https://www.allrecipes.com/recipes/1947/everyday-cooking/quick-and-easy/
https://www.allrecipes.com/recipes/455/everyday-cooking/more-meal-ideas/30-minute-meals/
https://www.allrecipes.com/recipes/94/soups-stews-and-chili/
https://www.allrecipes.com/recipes/16099/everyday-cooking/comfort-food/
https://www.allrecipes.com/recipes/80/main-dish/
https://www.allrecipes.com/recipes/22992/everyday-cooking/sheet-pan-dinners/
https://www.allrecipes.com/recipes/17562/dinner/
https://www.allrecipes.com/recipes/78/breakfast-and-brunch/
https://www.allrecipes.com/recipes/17561/lunch/
https://www.allrecipes.com/recipes/84/healthy-recipes/
https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
https://www.allrecipes.com/recipes/96/salad/
https://www.allrecipes.com/recipes/81/side-dish/
https://www.allrecipes.com/recipes/16369/soups-stews-and-chili/soup/
https://www.allrecipes.com/recipes/156/bread/
https://www.allrecipes.com/recipes/77/drinks/
https://www.allrecipes.com/recipes/79/desserts/
https://www.allrecipes.com/recipes-a-z-6735880
https://www.allrecipes.com/recipes/728/world-cuisine/latin-american/mexican/
https://www.allrecipes.com/recipes/723/world-cuisine/european/italian/
https://www.allrecipes.com/recipes/695/world-cuisine/asian/chinese/
https://www.allrecipes.com/recipes/233/world-cuisine/asian/indian/
https://www.allrecipes.com/recipes/722/world-cuisine/european/german/
https://www.allrecipes.com/recipes/731/world-cuisine/european/greek/
https://www.allrecipes.com/recipes/696/world-cuisine/asian/filipino/
https://www.allrecipes.com/recipes/699/world-cuisine/asian/japanese/
https://www.allrecipes.com/cuisine-a-z-6740455
https://www.allrecipes.com/recipes/201/meat-and-poultry/chicken/
https://www.allrecipes.com/recipes/200/meat-and-poultry/beef/
https://www.allrecipes.com/recipes/205/meat-and-poultry/pork/
https://www.allrecipes.com/recipes/93/seafood/
https://www.allrecipes.com/recipes/95/pasta-and-noodles/
https://www.allrecipes.com/recipes/1058/fruits-and-vegetables/fruits/
https://www.allrecipes.com/recipes/1059/fruits-and-vegetables/vegetables/
https://www.allrecipes.com/ingredients-a-z-6740416
